,episode,round,state,action,reward,done,model,environment
1221,376,2,2,,10.0,True,Q_learning,ABC
1222,377,0,0,1.0,,,Q_learning,ABC
1223,377,1,0,1.0,-1.0,False,Q_learning,ABC
1224,377,2,1,1.0,-1.0,False,Q_learning,ABC
1225,377,3,2,,10.0,True,Q_learning,ABC
1226,378,0,0,1.0,,,Q_learning,ABC
1227,378,1,1,1.0,-1.0,False,Q_learning,ABC
1228,378,2,2,,10.0,True,Q_learning,ABC
1229,379,0,0,1.0,,,Q_learning,ABC
1230,379,1,1,1.0,-1.0,False,Q_learning,ABC
1231,379,2,2,,10.0,True,Q_learning,ABC
1232,380,0,0,1.0,,,Q_learning,ABC
1233,380,1,1,1.0,-1.0,False,Q_learning,ABC
1234,380,2,2,,10.0,True,Q_learning,ABC
1235,381,0,0,1.0,,,Q_learning,ABC
1236,381,1,1,1.0,-1.0,False,Q_learning,ABC
1237,381,2,2,,10.0,True,Q_learning,ABC
1238,382,0,0,1.0,,,Q_learning,ABC
1239,382,1,1,1.0,-1.0,False,Q_learning,ABC
1240,382,2,2,,10.0,True,Q_learning,ABC
1241,383,0,0,1.0,,,Q_learning,ABC
1242,383,1,1,1.0,-1.0,False,Q_learning,ABC
1243,383,2,2,,10.0,True,Q_learning,ABC
1244,384,0,0,1.0,,,Q_learning,ABC
1245,384,1,1,1.0,-1.0,False,Q_learning,ABC
1246,384,2,2,,10.0,True,Q_learning,ABC
1247,385,0,0,1.0,,,Q_learning,ABC
1248,385,1,1,1.0,-1.0,False,Q_learning,ABC
1249,385,2,2,,10.0,True,Q_learning,ABC
1250,386,0,0,1.0,,,Q_learning,ABC
1251,386,1,1,1.0,-1.0,False,Q_learning,ABC
1252,386,2,2,,10.0,True,Q_learning,ABC
1253,387,0,0,1.0,,,Q_learning,ABC
1254,387,1,1,1.0,-1.0,False,Q_learning,ABC
1255,387,2,2,,10.0,True,Q_learning,ABC
1256,388,0,0,1.0,,,Q_learning,ABC
1257,388,1,1,1.0,-1.0,False,Q_learning,ABC
1258,388,2,2,,10.0,True,Q_learning,ABC
1259,389,0,0,1.0,,,Q_learning,ABC
1260,389,1,1,1.0,-1.0,False,Q_learning,ABC
1261,389,2,2,,10.0,True,Q_learning,ABC
1262,390,0,0,1.0,,,Q_learning,ABC
1263,390,1,1,1.0,-1.0,False,Q_learning,ABC
1264,390,2,1,1.0,-1.0,False,Q_learning,ABC
1265,390,3,2,,10.0,True,Q_learning,ABC
1266,391,0,0,1.0,,,Q_learning,ABC
1267,391,1,1,1.0,-1.0,False,Q_learning,ABC
1268,391,2,2,,10.0,True,Q_learning,ABC
1269,392,0,0,1.0,,,Q_learning,ABC
1270,392,1,1,1.0,-1.0,False,Q_learning,ABC
1271,392,2,2,,10.0,True,Q_learning,ABC
1272,393,0,0,1.0,,,Q_learning,ABC
1273,393,1,1,1.0,-1.0,False,Q_learning,ABC
1274,393,2,2,,10.0,True,Q_learning,ABC
1275,394,0,0,1.0,,,Q_learning,ABC
1276,394,1,1,1.0,-1.0,False,Q_learning,ABC
1277,394,2,2,,10.0,True,Q_learning,ABC
1278,395,0,0,1.0,,,Q_learning,ABC
1279,395,1,1,1.0,-1.0,False,Q_learning,ABC
1280,395,2,2,,10.0,True,Q_learning,ABC
1281,396,0,0,1.0,,,Q_learning,ABC
1282,396,1,1,1.0,-1.0,False,Q_learning,ABC
1283,396,2,2,,10.0,True,Q_learning,ABC
1284,397,0,0,1.0,,,Q_learning,ABC
1285,397,1,0,1.0,-1.0,False,Q_learning,ABC
1286,397,2,1,1.0,-1.0,False,Q_learning,ABC
1287,397,3,2,,10.0,True,Q_learning,ABC
1288,398,0,0,1.0,,,Q_learning,ABC
1289,398,1,1,1.0,-1.0,False,Q_learning,ABC
1290,398,2,2,,10.0,True,Q_learning,ABC
1291,399,0,0,1.0,,,Q_learning,ABC
1292,399,1,1,1.0,-1.0,False,Q_learning,ABC
1293,399,2,2,,10.0,True,Q_learning,ABC
1294,400,0,0,1.0,,,Q_learning,ABC
1295,400,1,1,1.0,-1.0,False,Q_learning,ABC
1296,400,2,2,,10.0,True,Q_learning,ABC
1297,401,0,0,1.0,,,Q_learning,ABC
1298,401,1,1,1.0,-1.0,False,Q_learning,ABC
1299,401,2,2,,10.0,True,Q_learning,ABC
1300,402,0,0,1.0,,,Q_learning,ABC
1301,402,1,1,1.0,-1.0,False,Q_learning,ABC
1302,402,2,2,,10.0,True,Q_learning,ABC
1303,403,0,0,1.0,,,Q_learning,ABC
1304,403,1,1,1.0,-1.0,False,Q_learning,ABC
1305,403,2,2,,10.0,True,Q_learning,ABC
1306,404,0,0,1.0,,,Q_learning,ABC
1307,404,1,1,1.0,-1.0,False,Q_learning,ABC
1308,404,2,2,,10.0,True,Q_learning,ABC
1309,405,0,0,1.0,,,Q_learning,ABC
1310,405,1,1,1.0,-1.0,False,Q_learning,ABC
1311,405,2,2,,10.0,True,Q_learning,ABC
1312,406,0,0,1.0,,,Q_learning,ABC
1313,406,1,1,1.0,-1.0,False,Q_learning,ABC
1314,406,2,2,,10.0,True,Q_learning,ABC
1315,407,0,0,1.0,,,Q_learning,ABC
1316,407,1,0,1.0,-1.0,False,Q_learning,ABC
1317,407,2,1,1.0,-1.0,False,Q_learning,ABC
1318,407,3,1,1.0,-1.0,False,Q_learning,ABC
1319,407,4,2,,10.0,True,Q_learning,ABC
1320,408,0,0,1.0,,,Q_learning,ABC
1321,408,1,1,1.0,-1.0,False,Q_learning,ABC
1322,408,2,1,1.0,-1.0,False,Q_learning,ABC
1323,408,3,2,,10.0,True,Q_learning,ABC
1324,409,0,0,1.0,,,Q_learning,ABC
1325,409,1,1,1.0,-1.0,False,Q_learning,ABC
1326,409,2,2,,10.0,True,Q_learning,ABC
1327,410,0,0,1.0,,,Q_learning,ABC
1328,410,1,1,1.0,-1.0,False,Q_learning,ABC
1329,410,2,2,,10.0,True,Q_learning,ABC
1330,411,0,0,1.0,,,Q_learning,ABC
1331,411,1,1,1.0,-1.0,False,Q_learning,ABC
1332,411,2,2,,10.0,True,Q_learning,ABC
1333,412,0,0,1.0,,,Q_learning,ABC
1334,412,1,1,1.0,-1.0,False,Q_learning,ABC
1335,412,2,2,,10.0,True,Q_learning,ABC
1336,413,0,0,1.0,,,Q_learning,ABC
1337,413,1,1,1.0,-1.0,False,Q_learning,ABC
1338,413,2,2,,10.0,True,Q_learning,ABC
1339,414,0,0,1.0,,,Q_learning,ABC
1340,414,1,1,1.0,-1.0,False,Q_learning,ABC
1341,414,2,2,,10.0,True,Q_learning,ABC
1342,415,0,0,1.0,,,Q_learning,ABC
1343,415,1,1,1.0,-1.0,False,Q_learning,ABC
1344,415,2,2,,10.0,True,Q_learning,ABC
1345,416,0,0,1.0,,,Q_learning,ABC
1346,416,1,1,1.0,-1.0,False,Q_learning,ABC
1347,416,2,2,,10.0,True,Q_learning,ABC
1348,417,0,0,1.0,,,Q_learning,ABC
1349,417,1,1,1.0,-1.0,False,Q_learning,ABC
1350,417,2,2,,10.0,True,Q_learning,ABC
1351,418,0,0,1.0,,,Q_learning,ABC
1352,418,1,1,1.0,-1.0,False,Q_learning,ABC
1353,418,2,2,,10.0,True,Q_learning,ABC
1354,419,0,0,1.0,,,Q_learning,ABC
1355,419,1,1,1.0,-1.0,False,Q_learning,ABC
1356,419,2,2,,10.0,True,Q_learning,ABC
1357,420,0,0,1.0,,,Q_learning,ABC
1358,420,1,1,1.0,-1.0,False,Q_learning,ABC
1359,420,2,2,,10.0,True,Q_learning,ABC
1360,421,0,0,1.0,,,Q_learning,ABC
1361,421,1,1,1.0,-1.0,False,Q_learning,ABC
1362,421,2,2,,10.0,True,Q_learning,ABC
1363,422,0,0,1.0,,,Q_learning,ABC
1364,422,1,1,1.0,-1.0,False,Q_learning,ABC
1365,422,2,2,,10.0,True,Q_learning,ABC
1366,423,0,0,1.0,,,Q_learning,ABC
1367,423,1,1,1.0,-1.0,False,Q_learning,ABC
1368,423,2,2,,10.0,True,Q_learning,ABC
1369,424,0,0,1.0,,,Q_learning,ABC
1370,424,1,1,1.0,-1.0,False,Q_learning,ABC
1371,424,2,2,,10.0,True,Q_learning,ABC
1372,425,0,0,1.0,,,Q_learning,ABC
1373,425,1,1,1.0,-1.0,False,Q_learning,ABC
1374,425,2,2,,10.0,True,Q_learning,ABC
1375,426,0,0,1.0,,,Q_learning,ABC
1376,426,1,1,1.0,-1.0,False,Q_learning,ABC
1377,426,2,2,,10.0,True,Q_learning,ABC
1378,427,0,0,1.0,,,Q_learning,ABC
1379,427,1,1,1.0,-1.0,False,Q_learning,ABC
1380,427,2,2,,10.0,True,Q_learning,ABC
1381,428,0,0,1.0,,,Q_learning,ABC
1382,428,1,1,1.0,-1.0,False,Q_learning,ABC
1383,428,2,2,,10.0,True,Q_learning,ABC
1384,429,0,0,1.0,,,Q_learning,ABC
1385,429,1,1,1.0,-1.0,False,Q_learning,ABC
1386,429,2,2,,10.0,True,Q_learning,ABC
1387,430,0,0,1.0,,,Q_learning,ABC
1388,430,1,1,1.0,-1.0,False,Q_learning,ABC
1389,430,2,2,,10.0,True,Q_learning,ABC
1390,431,0,0,1.0,,,Q_learning,ABC
1391,431,1,1,1.0,-1.0,False,Q_learning,ABC
1392,431,2,2,,10.0,True,Q_learning,ABC
1393,432,0,0,1.0,,,Q_learning,ABC
1394,432,1,1,1.0,-1.0,False,Q_learning,ABC
1395,432,2,2,,10.0,True,Q_learning,ABC
1396,433,0,0,1.0,,,Q_learning,ABC
1397,433,1,1,1.0,-1.0,False,Q_learning,ABC
1398,433,2,2,,10.0,True,Q_learning,ABC
1399,434,0,0,1.0,,,Q_learning,ABC
1400,434,1,1,1.0,-1.0,False,Q_learning,ABC
1401,434,2,2,,10.0,True,Q_learning,ABC
1402,435,0,0,1.0,,,Q_learning,ABC
1403,435,1,1,1.0,-1.0,False,Q_learning,ABC
1404,435,2,1,1.0,-1.0,False,Q_learning,ABC
1405,435,3,2,,10.0,True,Q_learning,ABC
1406,436,0,0,1.0,,,Q_learning,ABC
1407,436,1,1,1.0,-1.0,False,Q_learning,ABC
1408,436,2,2,,10.0,True,Q_learning,ABC
1409,437,0,0,1.0,,,Q_learning,ABC
1410,437,1,1,1.0,-1.0,False,Q_learning,ABC
1411,437,2,2,,10.0,True,Q_learning,ABC
1412,438,0,0,1.0,,,Q_learning,ABC
1413,438,1,1,1.0,-1.0,False,Q_learning,ABC
1414,438,2,2,,10.0,True,Q_learning,ABC
1415,439,0,0,1.0,,,Q_learning,ABC
1416,439,1,0,1.0,-1.0,False,Q_learning,ABC
1417,439,2,1,1.0,-1.0,False,Q_learning,ABC
1418,439,3,1,1.0,-1.0,False,Q_learning,ABC
1419,439,4,2,,10.0,True,Q_learning,ABC
1420,440,0,0,1.0,,,Q_learning,ABC
1421,440,1,1,1.0,-1.0,False,Q_learning,ABC
1422,440,2,2,,10.0,True,Q_learning,ABC
1423,441,0,0,1.0,,,Q_learning,ABC
1424,441,1,1,1.0,-1.0,False,Q_learning,ABC
1425,441,2,2,,10.0,True,Q_learning,ABC
1426,442,0,0,1.0,,,Q_learning,ABC
1427,442,1,1,1.0,-1.0,False,Q_learning,ABC
1428,442,2,2,,10.0,True,Q_learning,ABC
1429,443,0,0,1.0,,,Q_learning,ABC
1430,443,1,1,1.0,-1.0,False,Q_learning,ABC
1431,443,2,2,,10.0,True,Q_learning,ABC
1432,444,0,0,1.0,,,Q_learning,ABC
1433,444,1,1,1.0,-1.0,False,Q_learning,ABC
1434,444,2,2,,10.0,True,Q_learning,ABC
1435,445,0,0,1.0,,,Q_learning,ABC
1436,445,1,1,1.0,-1.0,False,Q_learning,ABC
1437,445,2,2,,10.0,True,Q_learning,ABC
1438,446,0,0,1.0,,,Q_learning,ABC
1439,446,1,0,1.0,-1.0,False,Q_learning,ABC
1440,446,2,1,1.0,-1.0,False,Q_learning,ABC
1441,446,3,2,,10.0,True,Q_learning,ABC
1442,447,0,0,1.0,,,Q_learning,ABC
1443,447,1,0,1.0,-1.0,False,Q_learning,ABC
1444,447,2,1,1.0,-1.0,False,Q_learning,ABC
1445,447,3,2,,10.0,True,Q_learning,ABC
1446,448,0,0,1.0,,,Q_learning,ABC
1447,448,1,1,1.0,-1.0,False,Q_learning,ABC
1448,448,2,2,,10.0,True,Q_learning,ABC
1449,449,0,0,1.0,,,Q_learning,ABC
1450,449,1,1,1.0,-1.0,False,Q_learning,ABC
1451,449,2,2,,10.0,True,Q_learning,ABC
1452,450,0,0,1.0,,,Q_learning,ABC
1453,450,1,1,1.0,-1.0,False,Q_learning,ABC
1454,450,2,2,,10.0,True,Q_learning,ABC
1455,451,0,0,1.0,,,Q_learning,ABC
1456,451,1,1,1.0,-1.0,False,Q_learning,ABC
1457,451,2,2,,10.0,True,Q_learning,ABC
1458,452,0,0,1.0,,,Q_learning,ABC
1459,452,1,1,1.0,-1.0,False,Q_learning,ABC
1460,452,2,2,,10.0,True,Q_learning,ABC
1461,453,0,0,1.0,,,Q_learning,ABC
1462,453,1,1,1.0,-1.0,False,Q_learning,ABC
1463,453,2,2,,10.0,True,Q_learning,ABC
1464,454,0,0,1.0,,,Q_learning,ABC
1465,454,1,0,1.0,-1.0,False,Q_learning,ABC
1466,454,2,1,1.0,-1.0,False,Q_learning,ABC
1467,454,3,2,,10.0,True,Q_learning,ABC
1468,455,0,0,1.0,,,Q_learning,ABC
1469,455,1,1,1.0,-1.0,False,Q_learning,ABC
1470,455,2,2,,10.0,True,Q_learning,ABC
1471,456,0,0,1.0,,,Q_learning,ABC
1472,456,1,1,1.0,-1.0,False,Q_learning,ABC
1473,456,2,2,,10.0,True,Q_learning,ABC
1474,457,0,0,1.0,,,Q_learning,ABC
1475,457,1,1,1.0,-1.0,False,Q_learning,ABC
1476,457,2,1,1.0,-1.0,False,Q_learning,ABC
1477,457,3,2,,10.0,True,Q_learning,ABC
1478,458,0,0,1.0,,,Q_learning,ABC
1479,458,1,1,1.0,-1.0,False,Q_learning,ABC
1480,458,2,2,,10.0,True,Q_learning,ABC
1481,459,0,0,0.0,,,Q_learning,ABC
1482,459,1,0,1.0,-1.0,False,Q_learning,ABC
1483,459,2,1,1.0,-1.0,False,Q_learning,ABC
1484,459,3,2,,10.0,True,Q_learning,ABC
1485,460,0,0,1.0,,,Q_learning,ABC
1486,460,1,0,1.0,-1.0,False,Q_learning,ABC
1487,460,2,1,1.0,-1.0,False,Q_learning,ABC
1488,460,3,2,,10.0,True,Q_learning,ABC
1489,461,0,0,1.0,,,Q_learning,ABC
1490,461,1,1,1.0,-1.0,False,Q_learning,ABC
1491,461,2,2,,10.0,True,Q_learning,ABC
1492,462,0,0,1.0,,,Q_learning,ABC
1493,462,1,1,1.0,-1.0,False,Q_learning,ABC
1494,462,2,2,,10.0,True,Q_learning,ABC
1495,463,0,0,1.0,,,Q_learning,ABC
1496,463,1,1,1.0,-1.0,False,Q_learning,ABC
1497,463,2,2,,10.0,True,Q_learning,ABC
1498,464,0,0,1.0,,,Q_learning,ABC
1499,464,1,1,1.0,-1.0,False,Q_learning,ABC
1500,464,2,2,,10.0,True,Q_learning,ABC
1501,465,0,0,1.0,,,Q_learning,ABC
1502,465,1,1,1.0,-1.0,False,Q_learning,ABC
1503,465,2,1,1.0,-1.0,False,Q_learning,ABC
1504,465,3,2,,10.0,True,Q_learning,ABC
1505,466,0,0,1.0,,,Q_learning,ABC
1506,466,1,1,1.0,-1.0,False,Q_learning,ABC
1507,466,2,2,,10.0,True,Q_learning,ABC
1508,467,0,0,1.0,,,Q_learning,ABC
1509,467,1,1,1.0,-1.0,False,Q_learning,ABC
1510,467,2,2,,10.0,True,Q_learning,ABC
1511,468,0,0,1.0,,,Q_learning,ABC
1512,468,1,1,1.0,-1.0,False,Q_learning,ABC
1513,468,2,2,,10.0,True,Q_learning,ABC
1514,469,0,0,1.0,,,Q_learning,ABC
1515,469,1,1,1.0,-1.0,False,Q_learning,ABC
1516,469,2,2,,10.0,True,Q_learning,ABC
1517,470,0,0,1.0,,,Q_learning,ABC
1518,470,1,1,1.0,-1.0,False,Q_learning,ABC
1519,470,2,2,,10.0,True,Q_learning,ABC
1520,471,0,0,1.0,,,Q_learning,ABC
1521,471,1,1,1.0,-1.0,False,Q_learning,ABC
1522,471,2,2,,10.0,True,Q_learning,ABC
1523,472,0,0,1.0,,,Q_learning,ABC
1524,472,1,1,1.0,-1.0,False,Q_learning,ABC
1525,472,2,2,,10.0,True,Q_learning,ABC
1526,473,0,0,1.0,,,Q_learning,ABC
1527,473,1,0,1.0,-1.0,False,Q_learning,ABC
1528,473,2,1,1.0,-1.0,False,Q_learning,ABC
1529,473,3,2,,10.0,True,Q_learning,ABC
1530,474,0,0,1.0,,,Q_learning,ABC
1531,474,1,1,1.0,-1.0,False,Q_learning,ABC
1532,474,2,2,,10.0,True,Q_learning,ABC
1533,475,0,0,1.0,,,Q_learning,ABC
1534,475,1,1,1.0,-1.0,False,Q_learning,ABC
1535,475,2,1,1.0,-1.0,False,Q_learning,ABC
1536,475,3,2,,10.0,True,Q_learning,ABC
1537,476,0,0,1.0,,,Q_learning,ABC
1538,476,1,0,1.0,-1.0,False,Q_learning,ABC
1539,476,2,0,1.0,-1.0,False,Q_learning,ABC
1540,476,3,1,1.0,-1.0,False,Q_learning,ABC
1541,476,4,2,,10.0,True,Q_learning,ABC
1542,477,0,0,1.0,,,Q_learning,ABC
1543,477,1,1,1.0,-1.0,False,Q_learning,ABC
1544,477,2,2,,10.0,True,Q_learning,ABC
1545,478,0,0,1.0,,,Q_learning,ABC
1546,478,1,1,1.0,-1.0,False,Q_learning,ABC
1547,478,2,2,,10.0,True,Q_learning,ABC
1548,479,0,0,1.0,,,Q_learning,ABC
1549,479,1,1,1.0,-1.0,False,Q_learning,ABC
1550,479,2,1,1.0,-1.0,False,Q_learning,ABC
1551,479,3,2,,10.0,True,Q_learning,ABC
1552,480,0,0,1.0,,,Q_learning,ABC
1553,480,1,1,1.0,-1.0,False,Q_learning,ABC
1554,480,2,2,,10.0,True,Q_learning,ABC
1555,481,0,0,1.0,,,Q_learning,ABC
1556,481,1,0,1.0,-1.0,False,Q_learning,ABC
1557,481,2,1,1.0,-1.0,False,Q_learning,ABC
1558,481,3,2,,10.0,True,Q_learning,ABC
1559,482,0,0,1.0,,,Q_learning,ABC
1560,482,1,1,1.0,-1.0,False,Q_learning,ABC
1561,482,2,2,,10.0,True,Q_learning,ABC
1562,483,0,0,1.0,,,Q_learning,ABC
1563,483,1,1,1.0,-1.0,False,Q_learning,ABC
1564,483,2,2,,10.0,True,Q_learning,ABC
1565,484,0,0,1.0,,,Q_learning,ABC
1566,484,1,0,1.0,-1.0,False,Q_learning,ABC
1567,484,2,1,1.0,-1.0,False,Q_learning,ABC
1568,484,3,2,,10.0,True,Q_learning,ABC
1569,485,0,0,1.0,,,Q_learning,ABC
1570,485,1,1,1.0,-1.0,False,Q_learning,ABC
1571,485,2,2,,10.0,True,Q_learning,ABC
1572,486,0,0,1.0,,,Q_learning,ABC
1573,486,1,1,1.0,-1.0,False,Q_learning,ABC
1574,486,2,2,,10.0,True,Q_learning,ABC
1575,487,0,0,1.0,,,Q_learning,ABC
1576,487,1,1,1.0,-1.0,False,Q_learning,ABC
1577,487,2,2,,10.0,True,Q_learning,ABC
1578,488,0,0,1.0,,,Q_learning,ABC
1579,488,1,1,1.0,-1.0,False,Q_learning,ABC
1580,488,2,2,,10.0,True,Q_learning,ABC
1581,489,0,0,1.0,,,Q_learning,ABC
1582,489,1,1,1.0,-1.0,False,Q_learning,ABC
1583,489,2,2,,10.0,True,Q_learning,ABC
1584,490,0,0,1.0,,,Q_learning,ABC
1585,490,1,1,1.0,-1.0,False,Q_learning,ABC
1586,490,2,2,,10.0,True,Q_learning,ABC
1587,491,0,0,1.0,,,Q_learning,ABC
1588,491,1,1,1.0,-1.0,False,Q_learning,ABC
1589,491,2,2,,10.0,True,Q_learning,ABC
1590,492,0,0,1.0,,,Q_learning,ABC
1591,492,1,1,1.0,-1.0,False,Q_learning,ABC
1592,492,2,2,,10.0,True,Q_learning,ABC
1593,493,0,0,1.0,,,Q_learning,ABC
1594,493,1,1,1.0,-1.0,False,Q_learning,ABC
1595,493,2,2,,10.0,True,Q_learning,ABC
1596,494,0,0,1.0,,,Q_learning,ABC
1597,494,1,1,1.0,-1.0,False,Q_learning,ABC
1598,494,2,2,,10.0,True,Q_learning,ABC
1599,495,0,0,1.0,,,Q_learning,ABC
1600,495,1,1,1.0,-1.0,False,Q_learning,ABC
1601,495,2,2,,10.0,True,Q_learning,ABC
1602,496,0,0,1.0,,,Q_learning,ABC
1603,496,1,1,1.0,-1.0,False,Q_learning,ABC
1604,496,2,2,,10.0,True,Q_learning,ABC
1605,497,0,0,1.0,,,Q_learning,ABC
1606,497,1,1,1.0,-1.0,False,Q_learning,ABC
1607,497,2,2,,10.0,True,Q_learning,ABC
1608,498,0,0,1.0,,,Q_learning,ABC
1609,498,1,0,1.0,-1.0,False,Q_learning,ABC
1610,498,2,1,1.0,-1.0,False,Q_learning,ABC
1611,498,3,2,,10.0,True,Q_learning,ABC
1612,499,0,0,1.0,,,Q_learning,ABC
1613,499,1,1,0.0,-1.0,False,Q_learning,ABC
1614,499,2,0,1.0,-1.0,False,Q_learning,ABC
1615,499,3,1,1.0,-1.0,False,Q_learning,ABC
1616,499,4,2,,10.0,True,Q_learning,ABC
